company_id,company,year,report_period,indicator_id,indicator_name,indicator_standard_name,indicator_value,unit,business_scope,business_type,source_file,source_page,source_chunk_id,source_text,extraction_time,confidence_score,review_status
,人保,2025,2025Q2,A001,总资产,总资产,805004,百万元,财产保险（人保财险）,,中国人保_2025_Q2_A股_chunks.json,,,"表格5 (table_031): 人保财险 各种财产保险、意外伤害险和短期健康险，以及相关的再保险业务 | 总资产 805,004",2026-08-13,95,待审核
,人保,2025,2025Q2,A002,投资资产,投资资产,,百万元,,,中国人保_2025_Q2_A股_chunks.json,,,,2026-08-13,0,待审核
,人保,2025,2025Q2,A003,保险合同负债,保险合同负债,368446,百万元,人保财险（财产保险业务）,,中国人保_2025_Q2_A股_chunks.json,,,"2025年6月30日，人保财险采用保费分配法计量的保险合同负债(资产)为368,446百万元（表格2，table_008）。",2026-08-13,0.9,待审核
,人保,2025,2025Q2,A004,未决赔款准备金,未决赔款准备金,198470,百万元,人保财险,,中国人保_2025_Q2_A股_chunks.json,,,"中国人保_2025_q2_a_011，表格2（table_008）中“已发生赔款负债”2025年6月30日数值为198,470百万元。",2026-08-13,0.95,待审核
,人保,2025,2025Q2,A005,未到期责任准备金,未到期责任准备金,169976,百万元,人保财险,,中国人保_2025_Q2_A股_chunks.json,,,"2025年6月30日人保财险未到期责任负债为169,976百万元。",2026-08-13,0.95,待审核
,阳光,2024,2024Q2,F002,承保利润,承保利润,203,百万元,财产保险业务（全险种）,,中国阳光_2024_Q2_H股_chunks.json,,,候选4：利源分析表格中，承保利润2024年数值为203（单位：人民币百万元）。候选5：正文明确说明“陽光財險的承保利潤由截至2023年6月30日止六個月的人民幣408百萬元減少50.2%至截至2024年6月30日止的人民幣203百萬元”。,2026-08-13,1,待审核
,阳光,2024,2024Q2,F003,保险服务收入,保险服务收入,23457,百万元,财产保险,,中国阳光_2024_Q2_H股_chunks.json,,,"表格1 (table_002): 财产保险 保险服务收入 23,457 (2024年6月30日止六个月)",2026-08-13,0.95,待审核
,阳光,2024,2024Q2,F004,保险服务费用,保险服务费用,22630,百万元,财产保险,,中国阳光_2024_Q2_H股_chunks.json,,,"候选1表格中财产保险分部：保險服務費用 22,630（单位：人民币百万元）",2026-08-13,0.95,待审核
,阳光,2024,2024Q2,F005,投资收益,投资收益,,百万元,,,中国阳光_2024_Q2_H股_chunks.json,,,,2026-08-13,0,待审核
,阳光,2024,2024Q2,F006,综合成本率,综合成本率,99.1,%,财产保险,,中国阳光_2024_Q2_H股_chunks.json,,,候选1：承保综合成本率99.1%；候选2：财产保险承保综合成本率99.1%；候选4：承保综合成本率99.1%；候选5：全险种承保综合成本率99.1%,2026-08-13,95,待审核
,阳光,2024,2024Q2,F007,综合赔付率,综合赔付率,66.4,%,财产保险（全险种）,,中国阳光_2024_Q2_H股_chunks.json,,,表格1：全险种承保综合赔付率(2) 2024年66.4%,2026-08-13,90,待审核
,阳光,2024,2024Q2,F008,综合费用率,综合费用率,32.7,%,财产保险（全险种）,,中国阳光_2024_Q2_H股_chunks.json,,,表格1：承保綜合費用率(1) 32.7%（2024年上半年）,2026-08-13,0.9,待审核
,阳光,2024,2024Q2,B001,原保险保费收入,原保险保费收入,24650,百万元,财产保险业务,,中国阳光_2024_Q2_H股_chunks.json,,阳光_2024_q2_h_004,原保險保費收入246.5億元，同比增長12.4%,2026-08-13,95,待审核
,阳光,2024,2024Q2,B004,非车非保证险保费,非车非保证险保费,9537,百万元,财产保险,非车险,中国阳光_2024_Q2_H股_chunks.json,,,"候选1表格：非機動車輛險原保險保費收入11,362百萬元，其中保證險1,825百萬元。非車非保證險保費=11,362-1,825=9,537百萬元。",2026-08-13,0.95,待审核
,阳光,2024,2024Q2,B005,农业保险保费,农业保险保费,,百万元,,农业险,中国阳光_2024_Q2_H股_chunks.json,,,,2026-08-13,0,待审核
,阳光,2024,2024Q2,B006,健康险保费,健康险保费,,百万元,,健康险,中国阳光_2024_Q2_H股_chunks.json,,,,2026-08-13,0,待审核
,阳光,2024,2024Q2,R001,核心偿付能力充足率,核心偿付能力充足率,168,%,阳光财险,,中国阳光_2024_Q2_H股_chunks.json,,,表格1 (table_028)中'陽光財險'行，'核心償付能力充足率(%)'列，2024年6月30日数值为168。,2026-08-13,95,待审核
,阳光,2024,2024Q2,R002,综合偿付能力充足率,综合偿付能力充足率,241,%,阳光财险,,中国阳光_2024_Q2_H股_chunks.json,,,候选2表格中'陽光財險'行'綜合償付能力充足率(%)'列，2024年6月30日数值为241。,2026-08-13,1,待审核
,阳光,2024,2024Q2,A001,总资产,总资产,,百万元,,,中国阳光_2024_Q2_H股_chunks.json,,,,2026-08-13,0,待审核
,阳光,2024,2024Q2,A002,投资资产,投资资产,,百万元,,,中国阳光_2024_Q2_H股_chunks.json,,,,2026-08-13,0,待审核
,阳光,2024,2024Q4,F002,承保利润,承保利润,123,百万元,财产保险业务（阳光财险）,,中国阳光_2024_Q4_H股_chunks.json,,,候选2表格2（table_016）中'承保利潤'2024年数值为123（单位：人民币百万元）；候选4表格1（table_019）中'承保利潤(3)'2024年数值为123（单位：人民币百万元）；候选5正文'陽光財險的承保利潤由2023年的人民幣572百萬元減少78.5%至2024年的人民幣123百萬元'。,2026-08-13,1,待审核
,阳光,2024,2024Q4,F003,保险服务收入,保险服务收入,48243,百万元,财产保险,,中国阳光_2024_Q4_H股_chunks.json,,,"候选2表格中财产保险部分：保險服務收入 48,243（百万元）",2026-08-13,1,待审核
,阳光,2024,2024Q4,F004,保险服务费用,保险服务费用,47334,百万元,财产保险,,中国阳光_2024_Q4_H股_chunks.json,,,"表格1 (table_002)中财产保险部分：保險服務費用 47,334（2024年）",2026-08-13,1,待审核
,阳光,2024,2024Q4,F005,投资收益,投资收益,,百万元,,,中国阳光_2024_Q4_H股_chunks.json,,,,2026-08-13,0,待审核
,阳光,2024,2024Q4,F006,综合成本率,综合成本率,99.7,%,财产保险,,中国阳光_2024_Q4_H股_chunks.json,,,承保综合成本率99.7% ，实现承保利润1.2亿元。,2026-08-13,95,待审核
,阳光,2024,2024Q4,F007,综合赔付率,综合赔付率,68.4,%,财产保险,,中国阳光_2024_Q4_H股_chunks.json,,,承保綜合賠付率(2) 68.4%（注2：承保綜合賠付率 = （已決賠付 + 未決賠付 + 虧損合同損益 + （分出保費的分攤 – 攤回保險服務費用） + （承保財務損益 – 分出再保險財務損益） + 提取保費準備金） / 保險服務收入）,2026-08-13,95,待审核
,阳光,2024,2024Q4,F008,综合费用率,综合费用率,31.3,%,财产保险,,中国阳光_2024_Q4_H股_chunks.json,,,承保綜合費用率(1) 31.3% (2024年)，註1：承保綜合費用率 = （獲取費用攤銷+維持費用） / 保險服務收入。,2026-08-13,95,待审核
,阳光,2024,2024Q4,B001,原保险保费收入,原保险保费收入,47820,百万元,财险业务,,中国阳光_2024_Q4_H股_chunks.json,,阳光_2024_q4_h_004,原保險保費收入478.2億元，同比增長8.1%,2026-08-13,1,待审核
,阳光,2024,2024Q4,B004,非车非保证险保费,非车非保证险保费,17095,百万元,阳光财险（财产保险业务）,非车险,中国阳光_2024_Q4_H股_chunks.json,,,"非机动车辆险原保险保费收入21,114百万元，其中保证险4,019百万元，非车非保证险=21,114-4,019=17,095百万元（表格1）。",2026-08-13,95,待审核
,阳光,2024,2024Q4,B005,农业保险保费,农业保险保费,,百万元,,农业险,中国阳光_2024_Q4_H股_chunks.json,,,,2026-08-13,0,待审核
,阳光,2024,2024Q4,B006,健康险保费,健康险保费,,百万元,,健康险,中国阳光_2024_Q4_H股_chunks.json,,,,2026-08-13,0,待审核
,阳光,2024,2024Q4,R001,核心偿付能力充足率,核心偿付能力充足率,165,%,财产保险（阳光财险）,,中国阳光_2024_Q4_H股_chunks.json,,,截至2024年12月31日，阳光财险核心偿付能力充足率(%)为165（表格table_028）,2026-08-13,0.95,待审核
,阳光,2024,2024Q4,R002,综合偿付能力充足率,综合偿付能力充足率,233,%,阳光财险,,中国阳光_2024_Q4_H股_chunks.json,,,候选2表格中'陽光財險'行：綜合償付能力充足率(%) 2024年12月31日为233。,2026-08-13,1,待审核
,阳光,2024,2024Q4,A001,总资产,总资产,,百万元,,,中国阳光_2024_Q4_H股_chunks.json,,,,2026-08-13,0,待审核
,阳光,2024,2024Q4,A002,投资资产,投资资产,,百万元,,,中国阳光_2024_Q4_H股_chunks.json,,,,2026-08-13,0,待审核
,阳光,2025,2025Q2,F002,承保利润,承保利润,289,百万元,财产保险业务（阳光财险）,,中国阳光_2025_Q2_H股_chunks.json,,,2025年1-6月承保利润289百万元（表格2，table_015）,2026-08-13,0.95,待审核
,阳光,2025,2025Q2,F003,保险服务收入,保险服务收入,23753,百万元,财产保险,,中国阳光_2025_Q2_H股_chunks.json,,,"候选2表格1中财产保险部分：保險服務收入 23,753（2025年1-6月）",2026-08-13,0.95,待审核
,阳光,2025,2025Q2,F004,保险服务费用,保险服务费用,23218,百万元,财产保险,,中国阳光_2025_Q2_H股_chunks.json,,,"候选1表格1中财产保险部分：保險服務費用 23,218（2025年1-6月）",2026-08-13,0.95,待审核
,阳光,2025,2025Q2,F005,投资收益,投资收益,,百万元,,,中国阳光_2025_Q2_H股_chunks.json,,,,2026-08-13,0,待审核
,阳光,2025,2025Q2,F006,综合成本率,综合成本率,98.8,%,财产保险,,中国阳光_2025_Q2_H股_chunks.json,,,承保综合成本率98.8%，同比下降0.3个百分点（中国阳光_2025_q2_h_005）；承保綜合成本率(6)98.8%（中国阳光_2025_q2_h_013）；承保綜合成本率98.8%（中国阳光_2025_q2_h_028）,2026-08-13,100,待审核
,阳光,2025,2025Q2,F007,综合赔付率,综合赔付率,68.9,%,财产保险（阳光财险）,,中国阳光_2025_Q2_H股_chunks.json,,,承保綜合賠付率(2) 68.9%（2025年1-6月）,2026-08-13,90,待审核
,阳光,2025,2025Q2,F008,综合费用率,综合费用率,29.9,%,财产保险,,中国阳光_2025_Q2_H股_chunks.json,,,承保綜合費用率(1) 29.9%（表格2，2025年1-6月）,2026-08-13,95,待审核
,阳光,2025,2025Q2,B001,原保险保费收入,原保险保费收入,25270,百万元,财产保险业务,,中国阳光_2025_Q2_H股_chunks.json,,,财险业务：原保险保费收入252.7亿元，同比增长2.5%。,2026-08-13,95,待审核
,阳光,2025,2025Q2,B004,非车非保证险保费,非车非保证险保费,10315,百万元,阳光财险,非车险,中国阳光_2025_Q2_H股_chunks.json,,,"候选1表格1：非机动车辆险原保险保费收入12,777百万元，其中保证险2,462百万元。非车非保证险保费=12,777-2,462=10,315百万元。",2026-08-13,0.95,待审核
,阳光,2025,2025Q2,B005,农业保险保费,农业保险保费,,百万元,,农业险,中国阳光_2025_Q2_H股_chunks.json,,,,2026-08-13,0,待审核
,阳光,2025,2025Q2,B006,健康险保费,健康险保费,,百万元,,健康险,中国阳光_2025_Q2_H股_chunks.json,,,,2026-08-13,0,待审核
,阳光,2025,2025Q2,R001,核心偿付能力充足率,核心偿付能力充足率,177,%,阳光财险,,中国阳光_2025_Q2_H股_chunks.json,,,截至2025年6月30日，阳光财险核心偿付能力充足率(%)为177（表格table_027）。,2026-08-13,0.95,待审核
,阳光,2025,2025Q2,R002,综合偿付能力充足率,综合偿付能力充足率,247,%,财产保险（阳光财险）,,中国阳光_2025_Q2_H股_chunks.json,,,候选2表格中'陽光財險'行'綜合償付能力充足率(%)'列2025年6月30日数值为247。,2026-08-13,0.95,待审核
,阳光,2025,2025Q2,A001,总资产,总资产,,百万元,,,中国阳光_2025_Q2_H股_chunks.json,,,,2026-08-13,0,待审核
,阳光,2025,2025Q2,A002,投资资产,投资资产,,百万元,,,中国阳光_2025_Q2_H股_chunks.json,,,,2026-08-13,0,待审核
,众安,2024,2024Q2,F002,承保利润,承保利润,314,百万元,财产保险业务,,众安在线_2024_Q2_H股_chunks.json,,众安_2024_q2_h_004,2024年上半年，我們的承保綜合成本率3為97.9%，自2021年中期以來，在所有報告期內均實現承保盈利，其中綜合賠付率4為60.7%，綜合費用率5為37.2%，實現承保利潤人民幣3.14億元，承保綜合成本率較去年同期上升2.1個百分點，主要由於綜合賠付率上升3.6個百分點至60.7%，而綜合費用率優化1.5個百分點至37.2%。,2026-08-13,95,待审核
,众安,2024,2024Q2,F003,保险服务收入,保险服务收入,15088,百万元,集团合并口径（众安在线财产保险业务）,,众安在线_2024_Q2_H股_chunks.json,,众安_2024_q2_h_004,2024年上半年，本公司實現總保費人民幣152.38億元，出具91.33億張保單，實現保險服務收入為人民幣150.88億元，同比增長19.0%。,2026-08-13,0.9,待审核
,众安,2024,2024Q2,F004,保险服务费用,保险服务费用,14767.552,百万元,境内财险承保业务（中国互联网财险业务）,,众安在线_2024_Q2_H股_chunks.json,,,"候选1表格：保險服務費用 (14,767,552) 千元，即14,767.552百万元；候选2正文：約人民幣147.68億元，即14,768百万元。",2026-08-13,0.95,待审核
,众安,2024,2024Q2,F005,投资收益,投资收益,620,百万元,保险业务,,众安在线_2024_Q2_H股_chunks.json,,,候选2：管理层讨论与分析-投资收益表格中，总投资收益2024年为620（人民币百万元）。,2026-08-13,0.9,待审核
,众安,2024,2024Q2,F006,综合成本率,综合成本率,97.9,%,公司整体（财产保险业务）,,众安在线_2024_Q2_H股_chunks.json,,,2024年中期業績回顧：承保綜合成本率為97.9%,2026-08-13,90,待审核
,众安,2024,2024Q2,F007,综合赔付率,综合赔付率,60.7,%,公司整体（财产保险业务）,,众安在线_2024_Q2_H股_chunks.json,,,2024年中期業績回顧：2024年上半年，我們的承保綜合成本率為97.9%，自2021年中期以來，在所有報告期內均實現承保盈利，其中綜合賠付率為60.7%，綜合費用率為37.2%,2026-08-13,95,待审核
,众安,2024,2024Q2,F008,综合费用率,综合费用率,37.2,%,公司整体（财产保险业务）,,众安在线_2024_Q2_H股_chunks.json,,,2024年上半年，我們的承保綜合成本率為97.9%...其中綜合賠付率為60.7%，綜合費用率為37.2%,2026-08-13,90,待审核
,众安,2024,2024Q2,B004,非车非保证险保费,非车非保证险保费,,百万元,,非车险,众安在线_2024_Q2_H股_chunks.json,,,,2026-08-13,0,待审核
,众安,2024,2024Q2,B006,健康险保费,健康险保费,5002.211,百万元,财产保险业务（健康险）,健康险,众安在线_2024_Q2_H股_chunks.json,,,"候选3表格：截至2024年6月30日止6个月，健康险保险服务收入为5,002,211千元，即5,002.211百万元。",2026-08-13,90,待审核
,众安,2024,2024Q2,B009,市场份额,市场份额,,%,,,众安在线_2024_Q2_H股_chunks.json,,,,2026-08-13,0,待审核
,众安,2024,2024Q2,R001,核心偿付能力充足率,核心偿付能力充足率,216,%,公司整体（众安在线财产保险）,,众安在线_2024_Q2_H股_chunks.json,,,截至2024年6月30日，核心償付能力充足率(2)(%)为216%（表格table_014）,2026-08-13,0.95,待审核
,众安,2024,2024Q2,R002,综合偿付能力充足率,综合偿付能力充足率,224,%,公司整体（众安在线财产保险）,,众安在线_2024_Q2_H股_chunks.json,,,候选1：'綜合償付能力充足率224%，保持充裕。'；候选2：表格中'綜合償付能力充足率(1)(%)'对应'截至2024年6月30日'为'224%'。,2026-08-13,1,待审核
,众安,2024,2024Q2,A001,总资产,总资产,43037,百万元,集团合并口径（众安在线及其子公司）,,众安在线_2024_Q2_H股_chunks.json,,,于2024年6月30日，本公司及子公司总资产人民币430.37亿元，净资产人民币202.40亿元，分别较年初增加人民币1.74亿元和人民币1.67亿元。,2026-08-13,0,待审核
,众安,2024,2024Q2,A002,投资资产,投资资产,38568.02,百万元,集团合并口径,,众安在线_2024_Q2_H股_chunks.json,,,"候选5：截至2024年6月30日，投資資產總額為人民幣38,568,020千元，即38,568.02百萬元。",2026-08-13,0,待审核
,众安,2024,2024Q2,A004,未决赔款准备金,未决赔款准备金,,百万元,,,众安在线_2024_Q2_H股_chunks.json,,,,2026-08-13,0,待审核
,众安,2024,2024Q2,A005,未到期责任准备金,未到期责任准备金,,百万元,,,众安在线_2024_Q2_H股_chunks.json,,,,2026-08-13,0,待审核
,众安,2024,2024Q4,F002,承保利润,承保利润,990,百万元,保险分部（财产保险业务）,,众安在线_2024_Q4_H股_chunks.json,,,2024年，我们的承保综合成本率为96.9%，连续4年实现承保盈利，其中综合赔付率为58.3%，综合费用率为38.6%，实现承保利润人民币9.90亿元,2026-08-13,95,待审核
,众安,2024,2024Q4,F003,保险服务收入,保险服务收入,31744,百万元,公司整体（财产保险业务）,,众安在线_2024_Q4_H股_chunks.json,,众安_2024_q4_h_004,2024年，本公司實現總保費人民幣334.17億元，同比增長13.3%，實現保險服務收入人民幣317.44億元，同比增長15.3%。,2026-08-13,0.95,待审核
,众安,2024,2024Q4,F004,保险服务费用,保险服务费用,30690.0,百万元,境内财险承保业务,,众安在线_2024_Q4_H股_chunks.json,,,"候选1表格：保險服務費用 (30,690,035) (人民幣千元)，即30,690.035百万元；候选2正文：約人民幣306.90億元，即30,690百万元。",2026-08-13,0.95,待审核
,众安,2024,2024Q4,F005,投资收益,投资收益,1335,百万元,境内保险资金,,众安在线_2024_Q4_H股_chunks.json,,,"候选2：2024年总投资收益为人民币13.35亿元，较2023年的人民币7.20亿元投资收益大幅增长超过85.4%；候选3：总投资收益 1,335 百万元",2026-08-13,80,待审核
,众安,2024,2024Q4,F006,综合成本率,综合成本率,96.9,%,公司整体（财产保险业务）,,众安在线_2024_Q4_H股_chunks.json,,众安_2024_q4_h_004,2024年，我們的承保綜合成本率3為96.9%，連續4年實現承保盈利，其中綜合賠付率4為58.3%，綜合費用率5為38.6%,2026-08-13,95,待审核
,众安,2024,2024Q4,F007,综合赔付率,综合赔付率,58.3,%,公司整体（财产保险业务）,,众安在线_2024_Q4_H股_chunks.json,,,2024年，我們的承保綜合成本率為96.9%，連續4年實現承保盈利，其中綜合賠付率為58.3%，綜合費用率為38.6%,2026-08-13,95,待审核
,众安,2024,2024Q4,F008,综合费用率,综合费用率,38.6,%,公司整体（财产保险业务）,,众安在线_2024_Q4_H股_chunks.json,,,2024年，我們的承保綜合成本率為96.9%，連續4年實現承保盈利，其中綜合賠付率為58.3%，綜合費用率為38.6%,2026-08-13,0.95,待审核
,众安,2024,2024Q4,B004,非车非保证险保费,非车非保证险保费,,百万元,,非车险,众安在线_2024_Q4_H股_chunks.json,,,,2026-08-13,0,待审核
,众安,2024,2024Q4,B006,健康险保费,健康险保费,10502.881,百万元,财产保险业务（众安在线）,健康险,众安在线_2024_Q4_H股_chunks.json,,,"候选3：保险服务收入明细表中，健康险2024年保险服务收入为10,502,881千元人民币，即10,502.881百万元。",2026-08-13,0.9,待审核
,众安,2024,2024Q4,B009,市场份额,市场份额,,%,,,众安在线_2024_Q4_H股_chunks.json,,众安_2024_q4_h_004,2024年，按總保費計，眾安保險在國內財險行業的排名提升至第八名，市場份額進一步提升，並且在國內互聯網財險市場份額²排名第一。,2026-08-13,0,待审核
,众安,2024,2024Q4,B010,保费增长率,保费增长率,,%,,,众安在线_2024_Q4_H股_chunks.json,,,,2026-08-13,0,待审核
,众安,2024,2024Q4,R002,综合偿付能力充足率,综合偿付能力充足率,227,%,集团口径,,众安在线_2024_Q4_H股_chunks.json,,众安_2024_q4_h_004,於2024年12月31日，本集團總資產人民幣452.85億元，凈資產人民幣209.26億元，分別較年初增加5.6%和4.2%；綜合償付能力充足率為227%，保持在充裕水平。,2026-08-13,60,待审核
,众安,2024,2024Q4,A001,总资产,总资产,45285,百万元,集团合并口径,,众安在线_2024_Q4_H股_chunks.json,,,于2024年12月31日，本集团总资产人民币452.85亿元，净资产人民币209.26亿元，分别较年初增加5.6%和4.2%。,2026-08-13,0,待审核
,众安,2024,2024Q4,A002,投资资产,投资资产,41007.15,百万元,境内保险资金投资资产,,众安在线_2024_Q4_H股_chunks.json,,,候选5：截至2024年12月31日，我们的投资资产总额为约人民币410.07亿元，即41007.15百万元（410.07亿元×100百万元/亿元）。,2026-08-13,0.9,待审核
,众安,2024,2024Q4,A003,保险合同负债,保险合同负债,,百万元,,,众安在线_2024_Q4_H股_chunks.json,,,,2026-08-13,0,待审核
,众安,2024,2024Q4,A004,未决赔款准备金,未决赔款准备金,,百万元,,,众安在线_2024_Q4_H股_chunks.json,,,,2026-08-13,0,待审核
,众安,2024,2024Q4,A005,未到期责任准备金,未到期责任准备金,,百万元,,,众安在线_2024_Q4_H股_chunks.json,,,,2026-08-13,0,待审核
,众安,2025,2025Q2,F002,承保利润,承保利润,656,百万元,公司整体（保险业务）,,众安在线_2025_Q2_H股_chunks.json,,众安_2025_q2_h_004,2025年上半年，我們實現承保利潤人民幣6.56億元，同比增長109.1%。,2026-08-13,0.9,待审核
,众安,2025,2025Q2,F003,保险服务收入,保险服务收入,15041,百万元,集团合并口径（众安在线财产保险业务）,,众安在线_2025_Q2_H股_chunks.json,,众安_2025_q2_h_004,2025年上半年，本公司實現保險服務收入人民幣150.41億元。,2026-08-13,80,待审核
,众安,2025,2025Q2,F004,保险服务费用,保险服务费用,14362.546,百万元,境内财险承保业务（中国互联网财险业务）,,众安在线_2025_Q2_H股_chunks.json,,,"候选2正文：保险服务费用由截至2024年6月30日止六个月的约人民币147.68亿元减少约2.7%至截至2025年6月30日止六个月的约人民币143.63亿元。结合候选1表格中保险服务费用数值(14,362,546千元)，换算为百万元为14,362.546百万元。",2026-08-13,0.95,待审核
,众安,2025,2025Q2,F005,投资收益,投资收益,639,百万元,境内保险资金,,众安在线_2025_Q2_H股_chunks.json,,,候选2：2025年上半年，總投資收益為人民幣6.39億元；候选3表格：總投資收益 639 人民幣百萬元。,2026-08-13,0.9,待审核
,众安,2025,2025Q2,F006,综合成本率,综合成本率,95.6,%,保险分部（众安在线财产保险业务）,,众安在线_2025_Q2_H股_chunks.json,,,2025年上半年，我們的承保綜合成本率²為95.6%，同比改善2.3個百分點（候选1）；2025年上半年，承保綜合成本率為95.6%（候选2）,2026-08-13,95,待审核
,众安,2025,2025Q2,F007,综合赔付率,综合赔付率,54.7,%,保险分部（公司整体财产保险业务）,,众安在线_2025_Q2_H股_chunks.json,,众安_2025_q2_h_004,2025年上半年，我們的承保綜合成本率²為95.6%，同比改善2.3個百分點，其中綜合賠付率3為54.7%，同比改善6.0個百分點，綜合費用率4為40.9%，同比上升3.7個百分點。,2026-08-13,0.9,待审核
,众安,2025,2025Q2,F008,综合费用率,综合费用率,40.9,%,保险分部（公司整体财产保险业务）,,众安在线_2025_Q2_H股_chunks.json,,众安_2025_q2_h_004,2025年上半年，我們的承保綜合成本率²為95.6%，同比改善2.3個百分點，其中綜合賠付率3為54.7%，同比改善6.0個百分點，綜合費用率4為40.9%，同比上升3.7個百分點。,2026-08-13,0.95,待审核
,众安,2025,2025Q2,B006,健康险保费,健康险保费,5998.10,百万元,财产保险,健康险,众安在线_2025_Q2_H股_chunks.json,,,"候选3表格：截至6月30日止六个月，健康险保险服务收入为5,998,100千元（即5,998.10百万元）。",2026-08-13,0.95,待审核
,众安,2025,2025Q2,B009,市场份额,市场份额,,%,,,众安在线_2025_Q2_H股_chunks.json,,众安_2025_q2_h_004,2025年上半年，本公司實現總保費人民幣166.61億元，同比增長9.3%。市場份額進一步提升。,2026-08-13,0,待审核
,众安,2025,2025Q2,R002,综合偿付能力充足率,综合偿付能力充足率,225.6,%,公司整体（众安在线财产保险）,,众安在线_2025_Q2_H股_chunks.json,,众安_2025_q2_h_004,於2025年6月30日，本公司及子公司總資產達人民幣434.48億元，凈資產為人民幣215.59億元；綜合償付能力充足率225.6%，保持充裕。,2026-08-13,0.95,待审核
,众安,2025,2025Q2,A001,总资产,总资产,43448,百万元,集团合并口径（众安在线及其子公司）,,众安在线_2025_Q2_H股_chunks.json,,,于2025年6月30日，本公司及子公司总资产达人民币434.48亿元，净资产为人民币215.59亿元。,2026-08-13,0,待审核
,众安,2025,2025Q2,A002,投资资产,投资资产,38357.051,百万元,境内保险资金投资资产（集团口径）,,众安在线_2025_Q2_H股_chunks.json,,,"候选4：截至2025年6月30日，投资资产总额为38,357,051千元（即383.57亿元），折合38357.051百万元。",2026-08-13,0.6,待审核
,众安,2025,2025Q2,A004,未决赔款准备金,未决赔款准备金,,百万元,,,众安在线_2025_Q2_H股_chunks.json,,,,2026-08-13,0,待审核
,众安,2025,2025Q2,A005,未到期责任准备金,未到期责任准备金,,百万元,,,众安在线_2025_Q2_H股_chunks.json,,,,2026-08-13,0,待审核
,众安,2025,2025Q4,F002,承保利润,承保利润,1412,百万元,财产保险业务（保险分部）,,众安在线_2025_Q4_H股_chunks.json,,,候选1：2025年，公司实现承保利润人民币14.12亿元；候选2：承保利润增长42.5%至人民币14.12亿元。,2026-08-13,95,待审核
,众安,2025,2025Q4,F003,保险服务收入,保险服务收入,33485,百万元,财产保险业务（集团合并口径）,,众安在线_2025_Q4_H股_chunks.json,,众安_2025_q4_h_004,2025年，本公司實現總保費人民幣357.35億元，同比增長6.9%，實現保險服務收入人民幣334.85億元，同比增長5.5%。,2026-08-13,95,待审核
,众安,2025,2025Q4,F004,保险服务费用,保险服务费用,3217.3594,百万元,境内财险承保业务（中国互联网财险业务）,,众安在线_2025_Q4_H股_chunks.json,,,"候选1表格：保險服務費用 (32,173,594) 千元人民币；候选2正文：約人民幣321.74億元。取候选1精确值32,173,594千元，换算为百万元：32,173,594/1000=32,173.594百万元。",2026-08-13,0.95,待审核
,众安,2025,2025Q4,F005,投资收益,投资收益,2124,百万元,境内保险业务,,众安在线_2025_Q4_H股_chunks.json,,,"候选3：2025年全年總投資收益為人民幣21.24億元，較2024年同期的人民幣13.35億元投資收益增長達到59.1%；候选4：表格中總投資收益2025年為2,124百萬元。",2026-08-13,0.95,待审核
,众安,2025,2025Q4,F006,综合成本率,综合成本率,95.8,%,财产保险业务（公司整体承保口径）,,众安在线_2025_Q4_H股_chunks.json,,,2025年，我們的承保綜合成本率2為95.8%，較2024年同期改善1.1個百分點，其中綜合賠付率3為57.1%，綜合費用率4為38.7%。,2026-08-13,95,待审核
,众安,2025,2025Q4,F007,综合赔付率,综合赔付率,57.1,%,公司整体（财产保险业务）,,众安在线_2025_Q4_H股_chunks.json,,,2025年，我們的承保綜合成本率為95.8%，較2024年同期改善1.1個百分點，其中綜合賠付率為57.1%，綜合費用率為38.7%。,2026-08-13,0.95,待审核
,众安,2025,2025Q4,F008,综合费用率,综合费用率,38.7,%,公司整体（财产保险业务）,,众安在线_2025_Q4_H股_chunks.json,,,2025年，我們的承保綜合成本率為95.8%，較2024年同期改善1.1個百分點，其中綜合賠付率為57.1%，綜合費用率為38.7%。,2026-08-13,0.95,待审核
,众安,2025,2025Q4,B001,原保险保费收入,原保险保费收入,,百万元,,,众安在线_2025_Q4_H股_chunks.json,,,,2026-08-13,0,待审核
,众安,2025,2025Q4,B006,健康险保费,健康险保费,12682,百万元,健康生态（健康险业务）,健康险,众安在线_2025_Q4_H股_chunks.json,,众安_2025_q4_h_009,2025年健康生態總保費達到人民幣126.82億元，同比增長22.7%,2026-08-13,0.9,待审核
,众安,2025,2025Q4,B009,市场份额,市场份额,,%,,,众安在线_2025_Q4_H股_chunks.json,,,,2026-08-13,0,待审核
,众安,2025,2025Q4,R002,综合偿付能力充足率,综合偿付能力充足率,242,%,集团合并口径,,众安在线_2025_Q4_H股_chunks.json,,,于2025年12月31日，本集团总资产人民币467.10亿元，净资产人民币254.49亿元，分别较年初增加3.1%和21.6%；综合偿付能力充足率为242%，保持在充裕水平。,2026-08-13,0,待审核
,众安,2025,2025Q4,A001,总资产,总资产,46710,百万元,集团合并口径,,众安在线_2025_Q4_H股_chunks.json,,,于2025年12月31日，本集团总资产人民币467.10亿元，净资产人民币254.49亿元，分别较年初增加3.1%和21.6%；综合偿付能力充足率为242%，保持在充裕水平。,2026-08-13,0,待审核
